Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name
361,U1474,A,18,18-1,H,1,A,26,48,157.66,157.88,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474A-18H-1-A,,,
361,U1474,A,18,18-1,H,1,A,48,150,157.88,158.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,irregular,scoured,sub-horizontal,thin lamina [B01],,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-18H-1-A,,,
361,U1474,A,18,18-2,H,2,A,0,150,158.9,160.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-18H-2-A,,,
361,U1474,A,18,18-3,H,3,A,0,150,160.4,161.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-18H-3-A,,,
361,U1474,A,18,18-4,H,4,A,0,150,161.9,163.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-18H-4-A,,,
361,U1474,A,18,18-5,H,5,A,0,150,163.4,164.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-18H-5-A,,,
361,U1474,A,18,18-6,H,6,A,0,145.5,164.9,166.355,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-18H-6-A,,,
361,U1474,A,18,18-7,H,7,A,0,75,166.41,167.16,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"light diagenetic stratification, dark sandy layer 43 and flowing to the bottom of the section.",,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-18H-7-A,,,
361,U1474,A,18,18-CC,H,CC,A,0,15,167.16,167.31,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-18H-CC-A,,,
361,U1474,A,19,19-1,H,1,A,0,150,166.9,168.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification (pyrite),,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-19H-1-A,,,
361,U1474,A,19,19-2,H,2,A,0,151,168.4,169.91,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-19H-2-A,,,
361,U1474,A,19,19-3,H,3,A,0,143.5,169.91,171.345,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification (pyrite),",,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-19H-3-A,,,
361,U1474,A,19,19-3,H,3,A,143.5,151,171.345,171.42,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite (contact is missing and not present in the next section),planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474A-19H-3-A,,,
361,U1474,A,19,19-4,H,4,A,0,151,171.42,172.93,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification (pyrite), bottom turbidite contact missing",,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-19H-4-A,,,
361,U1474,A,19,19-5,H,5,A,0,151,172.93,174.44,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-19H-5-A,,,
361,U1474,A,19,19-6,H,6,A,0,145,174.44,175.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification (pyrite) on top but progressively disappearing,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-19H-6-A,,,
361,U1474,A,19,19-7,H,7,A,0,66,175.94,176.6,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic (pyrite), not stratified",,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-19H-7-A,,,
361,U1474,A,19,19-CC,H,CC,A,0,16.5,176.6,176.765,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic (pyrite), not stratified",,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-19H-CC-A,,,
361,U1474,A,20,20-1,H,1,A,0,112,176.4,177.52,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-20H-1-A,,,
361,U1474,A,20,20-1,H,1,A,112,128.5,177.52,177.685,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474A-20H-1-A,,,
361,U1474,A,20,20-1,H,1,A,128.5,150,177.685,177.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,curviplanar,scoured,horizontal,thick lamina [B01],,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-20H-1-A,,,
361,U1474,A,20,20-2,H,2,A,0,150,177.9,179.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic srtatification (pyrite),,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-20H-2-A,,,
361,U1474,A,20,20-3,H,3,A,0,150,179.4,180.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic srtatification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-20H-3-A,,,
361,U1474,A,20,20-4,H,4,A,0,149,180.9,182.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic srtatification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-20H-4-A,,,
361,U1474,A,20,20-5,H,5,A,0,150,182.39,183.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic srtatification (pyrite) but fading (disturbance?) from 69 cm to bottom.,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-20H-5-A,,,
361,U1474,A,20,20-6,H,6,A,0,11.5,183.89,184.005,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic (pyrite) disturbed (drilling),turbidite",,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-20H-6-A,,,
361,U1474,A,20,20-6,H,6,A,11.5,15.5,184.005,184.045,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474A-20H-6-A,,,
361,U1474,A,20,20-6,H,6,A,15.5,144,184.045,185.33,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratifications,irregular,scoured,sub-horizontal,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-20H-6-A,,,
361,U1474,A,20,20-7,H,7,A,0,73,185.39,186.12,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,moderate,2,,,,,,,,,,361-U1474A-20H-7-A,,,
361,U1474,A,20,20-CC,H,CC,A,0,34,186.12,186.46,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,moderate,2,,,,,,,,,,361-U1474A-20H-CC-A,,,
361,U1474,A,21,21-1,H,1,A,0,150,185.9,187.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-21H-1-A,,,
361,U1474,A,21,21-2,H,2,A,0,149,187.4,188.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-21H-2-A,,,
361,U1474,A,21,21-3,H,3,A,0,150,188.89,190.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"light diagenetic stratification, 1 pyrite nodule/concretion (59-60)",,,,,,,burrows,strong,3,concretion [BJ80],mineral,pyrite,,,,,,,361-U1474A-21H-3-A,,,
361,U1474,A,21,21-4,H,4,A,0,149,190.39,191.88,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-21H-4-A,,,
361,U1474,A,21,21-5,H,5,A,0,150,191.88,193.38,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"light diagenetic stratification, 1 pyrite nodules/concretions (114-116.5)",,,,,,,burrows,strong,3,concretion [BJ80],mineral,pyrite,,,,,,,361-U1474A-21H-5-A,,,
361,U1474,A,21,21-6,H,6,A,0,143,193.38,194.81,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic (pyrite) layers but no stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-21H-6-A,,,
361,U1474,A,21,21-7,H,7,A,0,79,194.86,195.65,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic (pyrite) stratification but no stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-21H-7-A,,,
361,U1474,A,21,21-CC,H,CC,A,0,21,195.65,195.86,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic (pyrite) but no stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474A-21H-CC-A,,,
361,U1474,A,22,22-1,H,1,A,0,150,195.4,196.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-1-A,,,
361,U1474,A,22,22-2,H,2,A,0,13,196.9,197.03,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-2-A,,,
361,U1474,A,22,22-2,H,2,A,13,20,197.03,197.1,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474A-22H-2-A,,,
361,U1474,A,22,22-2,H,2,A,20,151,197.1,198.41,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratifcation (pyrite),irregular,scoured,sub-horizontal,,,reversely graded,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-2-A,,,
361,U1474,A,22,22-3,H,3,A,0,151,198.41,199.92,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-3-A,,,
361,U1474,A,22,22-4,H,4,A,0,151,199.92,201.43,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-4-A,,,
361,U1474,A,22,22-5,H,5,A,0,151,201.43,202.94,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,up-arched light diagenetic stratification (pyrite) and light change in color at 68 cm from 6/10Y to 5/10Y and flow-in at the same depth.,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-5-A,,,
361,U1474,A,22,22-6,H,6,A,0,145,202.94,204.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-6-A,,,
361,U1474,A,22,22-7,H,7,A,0,59,204.44,205.03,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-7-A,,,
361,U1474,A,22,22-CC,H,CC,A,0,28,205.03,205.31,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification (pyrite),,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-22H-CC-A,,,
361,U1474,A,23,23-1,H,1,A,0,150,204.9,206.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-1-A,,,
361,U1474,A,23,23-2,H,2,A,0,150,206.4,207.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-2-A,,,
361,U1474,A,23,23-3,H,3,A,0,150,207.9,209.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-3-A,,,
361,U1474,A,23,23-4,H,4,A,0,119,209.4,210.59,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-4-A,,,
361,U1474,A,23,23-4,H,4,A,119,122,210.59,210.62,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,,,,,,,,,,,,,,,,,,,361-U1474A-23H-4-A,,,
361,U1474,A,23,23-4,H,4,A,122,149,210.62,210.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-4-A,,,
361,U1474,A,23,23-5,H,5,A,0,150,210.89,212.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-5-A,,,
361,U1474,A,23,23-6,H,6,A,0,150,212.39,213.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-6-A,,,
361,U1474,A,23,23-7,H,7,A,0,67,213.89,214.56,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-7-A,,,
361,U1474,A,23,23-CC,H,CC,A,0,31,214.56,214.87,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-23H-CC-A,,,
361,U1474,A,24,24-1,H,1,A,0,150,214.4,215.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyrite rich sand at 82-83 cm,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-1-A,,,
361,U1474,A,24,24-2,H,2,A,0,149,215.9,217.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-2-A,,,
361,U1474,A,24,24-3,H,3,A,0,148,217.39,218.87,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-3-A,,,
361,U1474,A,24,24-4,H,4,A,0,149,218.87,220.36,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-4-A,,,
361,U1474,A,24,24-5,H,5,A,0,122,220.36,221.58,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-5-A,,,
361,U1474,A,24,24-CC,H,CC,A,0,38,221.58,221.96,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-CC-A,,,
361,U1474,A,25,25-1,H,1,A,0,149,222,223.49,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-1-A,,,
