Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1463B-28H-1-A,0,7.0,250.9,250.97,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,,,erosive,sub-horizontal,Olive gray homogeneous wackestones with very fine sand sized to silt sized grains.,,,,356,U1463,B,28,H,1,A
356-U1463B-28H-1-A,7,27.0,250.97,251.17,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,concretion [BJ80],,slight [B06],2.0,,,Olive gray homogeneous mudstone with silt sized grains.,,,,356,U1463,B,28,H,1,A
356-U1463B-28H-2-A,0,150.0,251.17,252.67,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Olive gray homogeneous mudstone with silt sized grains. The upper most part of the section contains a strongly lithified concretion.,,,,356,U1463,B,28,H,2,A
356-U1463B-28H-3-A,0,150.0,252.67,254.17,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Olive gray homogeneous mudstone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,28,H,3,A
356-U1463B-28H-3-A,0,150.0,252.67,254.17,,,,,,,,,bivalve,,pyrite (disseminated),,,,,,,,,,356,U1463,B,28,H,3,A
356-U1463B-28H-4-A,0,71.0,254.17,254.88,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,bivalve,,pyrite (disseminated),,slight [B06],2.0,,,"Olive gray homogeneous mudstone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,28,H,4,A
356-U1463B-28H-4-A,0,71.0,254.17,254.88,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1463,B,28,H,4,A
356-U1463B-28H-4-A,71,152.0,254.88,255.69,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,bioturbated,sub-horizontal,Olive gray homogeneous wackestones with very fine sand sized to silt sized grains.,,,,356,U1463,B,28,H,4,A
356-U1463B-28H-CC-A,0,30.0,255.69,255.99,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,Olive gray homogeneous wackestones with very fine sand sized to silt sized grains.,,,,356,U1463,B,28,H,CC,A
356-U1463B-28H-CC-A,30,40.0,255.99,256.09,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,28,H,CC,A
356-U1463B-29H-1-A,0,100.0,256.0,257.0,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,bioturbated,sub-horizontal,Olive gray homogeneous wackestones with very fine sand sized to silt sized grains.,,,,356,U1463,B,29,H,1,A
356-U1463B-29H-1-A,100,150.0,257.0,257.5,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Olive gray homogeneous mudstone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,29,H,1,A
356-U1463B-29H-2-A,0,140.0,257.5,258.9,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Olive gray homogeneous mudstone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,29,H,2,A
356-U1463B-29H-2-A,140,150.0,258.9,259.0,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,bivalve,,pyrite (disseminated),,slight [B06],2.0,,,"Olive gray homogeneous mudstone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,29,H,2,A
356-U1463B-29H-3-A,0,101.0,259.0,260.01,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,bioturbated,sub-horizontal,"Olive gray homogeneous wackestone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,29,H,3,A
356-U1463B-29H-3-A,101,140.0,260.01,260.4,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,bioturbated,sub-horizontal,Olive gray homogeneous mudstone with very fine sand sized to silt sized grains.,,,,356,U1463,B,29,H,3,A
356-U1463B-29H-4-A,0,96.0,260.5,261.46,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,bioturbated,sub-horizontal,"Olive gray homogeneous wackestone with silt sized grains, and disseminated pyrite patches.",,,,356,U1463,B,29,H,4,A
356-U1463B-29H-4-A,96,150.0,261.46,262.0,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,Olive gray homogeneous mudstone with very fine sand sized to silt sized grains.,,,,356,U1463,B,29,H,4,A
356-U1463B-29H-5-A,0,150.0,262.0,263.5,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,,,,,356,U1463,B,29,H,5,A
356-U1463B-29H-5-A,0,150.0,262.0,263.5,,,,,,,,,bivalve,,,,,,,,,,,,356,U1463,B,29,H,5,A
356-U1463B-29H-6-A,0,150.0,263.5,265.0,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,Olive gray homogeneous mudstone with very fine sand sized to silt sized grains.,,,,356,U1463,B,29,H,6,A
356-U1463B-29H-7-A,0,71.0,265.0,265.71,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,Olive gray homogeneous mudstone with very fine sand sized to silt sized grains.,,,,356,U1463,B,29,H,7,A
356-U1463B-29H-CC-A,0,16.0,265.71,265.87,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,Olive gray homogeneous mudstone with very fine sand sized to silt sized grains.,,,,356,U1463,B,29,H,CC,A
356-U1463B-29H-CC-A,16,26.0,265.87,265.97,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,29,H,CC,A
356-U1463B-30H-1-A,0,150.0,265.5,267.0,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (planktic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, homogeneous olive gray mudstone. It contains disseminated pyrite patches and nodules, and planktic foraminifers.",,,,356,U1463,B,30,H,1,A
356-U1463B-30H-2-A,0,150.0,267.0,268.5,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2.0,,,"Partially lithified, homogeneous olive gray mudstone. It contains disseminated pyrite patches and nodules.",,,,356,U1463,B,30,H,2,A
356-U1463B-30H-2-A,0,150.0,267.0,268.5,,,,,,,,,bivalve,,,,,,,,,,,,356,U1463,B,30,H,2,A
356-U1463B-30H-3-A,0,150.0,268.5,270.0,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (planktic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, homogeneous olive gray mudstone. It contains disseminated pyrite patches and nodules.",,,,356,U1463,B,30,H,3,A
356-U1463B-30H-4-A,0,113.0,270.0,271.13,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (planktic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, homogeneous olive gray mudstone. It contains disseminated pyrite patches and nodules.",,,,356,U1463,B,30,H,4,A
356-U1463B-30H-4-A,113,123.0,271.13,271.23,,,,,,,,,,,,,,,,,ATP,,,,356,U1463,B,30,H,4,A
356-U1463B-31F-1-A,0,8.0,271.2,271.28,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark gray,foraminifera (small benthic),,concretion [BJ80],,,,,,"Strongly lithified, dark gray concretion.",,,,356,U1463,B,31,F,1,A
356-U1463B-31F-1-A,8,150.0,271.28,272.7,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches and nodules.",,,,356,U1463,B,31,F,1,A
356-U1463B-31F-2-A,0,150.0,272.7,274.2,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches and nodules.",,,,356,U1463,B,31,F,2,A
356-U1463B-31F-3-A,0,102.0,274.2,275.22,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches and nodules.",,,,356,U1463,B,31,F,3,A
356-U1463B-31F-4-A,0,66.0,275.22,275.88,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches.",,,,356,U1463,B,31,F,4,A
356-U1463B-31F-CC-A,0,13.0,275.88,276.01,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches.",,,,356,U1463,B,31,F,CC,A
356-U1463B-31F-CC-A,13,23.0,276.01,276.11,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,31,F,CC,A
356-U1463B-32F-1-A,0,150.0,275.9,277.4,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,bivalve,,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, homogeneous grayish green mudstone. Fossil bivalves fragments, possibly oyster, and unidentified bioclasts occur.",,,,356,U1463,B,32,F,1,A
356-U1463B-32F-1-A,0,150.0,275.9,277.4,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1463,B,32,F,1,A
356-U1463B-32F-2-A,0,150.0,277.4,278.9,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches.",,,,356,U1463,B,32,F,2,A
356-U1463B-32F-3-A,0,78.0,278.9,279.68,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches.",,,,356,U1463,B,32,F,3,A
356-U1463B-33F-1-A,0,112.0,279.7,280.82,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,gradational,sub-horizontal,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches.",,,,356,U1463,B,33,F,1,A
356-U1463B-33F-1-A,112,122.0,280.82,280.92,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (planktic),,pyrite nodule,,,,gradational,sub-horizontal,wackestone with fine sand size grains,,,,356,U1463,B,33,F,1,A
356-U1463B-33F-1-A,122,150.0,280.92,281.2,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, well-sorted mudstone with unidentified bioclasts, forams, disseminated pyrite patches.",,,,356,U1463,B,33,F,1,A
356-U1463B-33F-2-A,0,142.0,281.2,282.62,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, homogeneous grayish green mudstone. Fossil bivalves fragments, possibly oyster, and unidentified bioclasts occur.",,,,356,U1463,B,33,F,2,A
356-U1463B-33F-2-A,142,151.0,282.62,282.71,,,,,,,,,,,,,,,,,IW,,,,356,U1463,B,33,F,2,A
356-U1463B-33F-3-A,0,145.0,282.71,284.16,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Partially lithified, homogeneous grayish green mudstone. Fossil bivalves fragments and unidentified bioclasts occur.",,,,356,U1463,B,33,F,3,A
356-U1463B-34X-1-A,0,148.0,284.4,285.88,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,,,,,"Partially lithified, homogeneous mudstone with fossil bivalves fragments and unidentified bioclasts. Lithified concretions occur throughout the section.",,,,356,U1463,B,34,X,1,A
356-U1463B-34X-1-A,0,148.0,284.4,285.88,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,34,X,1,A
356-U1463B-34X-1-A,148,150.0,285.88,285.9,,,,,,,,,,,,,,,,,void,,,,356,U1463,B,34,X,1,A
356-U1463B-34X-2-A,0,150.0,285.9,287.4,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Partially lithified, homogeneous mudstone with fossil bivalves fragments and unidentified bioclasts. Lithified concretions occur throughout the section.",,,,356,U1463,B,34,X,2,A
356-U1463B-34X-2-A,0,150.0,285.9,287.4,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,34,X,2,A
356-U1463B-34X-3-A,0,150.0,287.4,288.9,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Partially lithified, homogeneous mudstone with fossil bivalves fragments and unidentified bioclasts. Lithified concretions occur throughout the section.",,,,356,U1463,B,34,X,3,A
356-U1463B-34X-3-A,0,150.0,287.4,288.9,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,34,X,3,A
356-U1463B-34X-4-A,0,150.0,288.9,290.4,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Partially lithified, homogeneous mudstone with fossil bivalves fragments and unidentified bioclasts. Lithified concretions occur throughout the section.",,,,356,U1463,B,34,X,4,A
356-U1463B-34X-4-A,0,150.0,288.9,290.4,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,34,X,4,A
356-U1463B-34X-5-A,0,150.0,290.4,291.9,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Partially lithified, homogeneous mudstone with fossil bivalves fragments and unidentified bioclasts. Lithified concretions occur throughout the section.",,,,356,U1463,B,34,X,5,A
356-U1463B-34X-5-A,0,150.0,290.4,291.9,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,34,X,5,A
356-U1463B-34X-6-A,0,131.0,291.9,293.21,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Partially lithified, homogeneous mudstone with fossil bivalves fragments and unidentified bioclasts. Lithified concretions occur throughout the section.",,,,356,U1463,B,34,X,6,A
356-U1463B-34X-6-A,0,131.0,291.9,293.21,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,34,X,6,A
356-U1463B-34X-CC-A,0,42.0,293.21,293.63,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,,,,,,,,,356,U1463,B,34,X,CC,A
356-U1463B-34X-CC-A,42,53.0,293.63,293.74,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,34,X,CC,A
356-U1463B-35X-1-A,0,150.0,292.4,293.9,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,1,A
356-U1463B-35X-1-A,0,150.0,292.4,293.9,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,1,A
356-U1463B-35X-2-A,0,150.0,293.9,295.4,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,2,A
356-U1463B-35X-2-A,0,150.0,293.9,295.4,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,2,A
356-U1463B-35X-3-A,0,150.0,295.4,296.9,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,3,A
356-U1463B-35X-3-A,0,150.0,295.4,296.9,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,3,A
356-U1463B-35X-4-A,0,150.0,296.9,298.4,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,4,A
356-U1463B-35X-4-A,0,150.0,296.9,298.4,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,4,A
356-U1463B-35X-5-A,0,150.0,298.4,299.9,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,5,A
356-U1463B-35X-5-A,0,150.0,298.4,299.9,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,5,A
356-U1463B-35X-6-A,0,130.0,299.9,301.2,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,6,A
356-U1463B-35X-6-A,0,130.0,299.9,301.2,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,6,A
356-U1463B-35X-7-A,0,64.0,301.2,301.84,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,7,A
356-U1463B-35X-7-A,0,64.0,301.2,301.84,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,7,A
356-U1463B-35X-CC-A,0,32.0,301.84,302.16,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, homogeneous dark greenish gray mudstone with silt to very fine sand size grains. It contains abundant small benthic foraminifers, and bryozoas. Disseminated pyrite patches occur.",,,,356,U1463,B,35,X,CC,A
356-U1463B-35X-CC-A,32,43.0,302.16,302.27,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1463,B,35,X,CC,A
356-U1463B-36X-1-A,0,150.0,302.1,303.6,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Partially lithified, olive gray, homogeneous mudstone with fine size grains and foraminifers. Disseminated vf grained pyrite grains but they are mainly concentrated in burrows. Bivalve fragments and an urchin spine",,,,356,U1463,B,36,X,1,A
356-U1463B-36X-2-A,0,140.0,303.6,305.0,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Common forams and occastional bryozoan and bivalve fragments",,,,356,U1463,B,36,X,2,A
356-U1463B-36X-3-A,0,150.0,305.1,306.6,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Sparse disseminated pyrite and in burrows. Forams sparse and common in burrows. One urchin spine and a bryozoan fragment",,,,356,U1463,B,36,X,3,A
356-U1463B-36X-4-A,0,113.0,306.6,307.73,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated pyrite and forams sparse and mainly concentrated in burrows. A pyrite nodule (few mm long)",,,,356,U1463,B,36,X,4,A
356-U1463B-36X-CC-A,0,38.0,307.73,308.11,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Sparse disseminated pyrite and forams. Two pyrite nodules. Two sea urchin spines and two bryozoan",,,,356,U1463,B,36,X,CC,A
356-U1463B-36X-CC-A,38,48.0,308.11,308.21,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,36,X,CC,A
356-U1463B-37X-1-A,0,150.0,311.1,312.6,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Unlithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Pyrite disseminated, forams common. A 2cm long bivalve on the top of the core (could be caved in)",,,,356,U1463,B,37,X,1,A
356-U1463B-37X-2-A,0,150.0,312.6,314.1,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Burrows are sharp and sub-horizontal. Pyrite and common forams are disseminated throughout the matrix and concentrated in some burrows. Bryozoan 1 cm long",,,,356,U1463,B,37,X,2,A
356-U1463B-37X-3-A,0,150.0,314.1,315.6,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size and moderate bioturbation. Burrows are a few cm long and contain forams and pyrite. A pyrite nodule. Forams common. Bivalve fragments and pyritized sea urchin spine",,,,356,U1463,B,37,X,3,A
356-U1463B-37X-3-A,0,150.0,314.1,315.6,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1463,B,37,X,3,A
356-U1463B-37X-4-A,0,147.0,315.6,317.07,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated pyrite more common towards the base of the Section. Forams are common. Both pyrite and forams are concentrated in burrows. Fine sand laminae interval (57-64 cm)",,,,356,U1463,B,37,X,4,A
356-U1463B-37X-5-A,0,141.0,317.07,318.48,partially lithified,,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated pyrite and a few pyrite nodules. Forams disseminated and fairly common. A sea urchin spine",,,,356,U1463,B,37,X,5,A
356-U1463B-37X-5-A,0,141.0,317.07,318.48,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,37,X,5,A
356-U1463B-37X-6-A,0,56.0,318.48,319.04,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,greenish gray,foraminifera (small benthic),planar lamination,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lithified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated pyrite and nodules. Forams sparse and mainly concentrated in burrows. A sand laminae at 5 cm with abundant forams above.",,,,356,U1463,B,37,X,6,A
356-U1463B-37X-6-A,0,56.0,318.48,319.04,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1463,B,37,X,6,A
356-U1463B-37X-CC-A,0,41.0,319.04,319.45,lithified [B84],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Partially lthified, greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Disseminated pyrite and forams",,,,356,U1463,B,37,X,CC,A
356-U1463B-37X-CC-A,41,51.0,319.45,319.55,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,37,X,CC,A
