Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1443B-29X-CC-A,0.0,29.0,219.41,219.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen through the section along with small dark gray dots. Increased biosiliceous content observed.,,,,353,U1443,B,29,X,CC,A
353-U1443B-30X-1-A,0.0,150.0,219.7,221.2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%,,,,353,U1443,B,30,X,1,A
353-U1443B-30X-2-A,0.0,150.0,221.2,222.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%. Grayish coloration over the major sediment towards bottom portion of section.,,,,353,U1443,B,30,X,2,A
353-U1443B-30X-3-A,0.0,150.0,222.7,224.2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,3,A
353-U1443B-30X-4-A,0.0,150.0,224.2,225.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,4,A
353-U1443B-30X-5-A,0.0,150.0,225.7,227.2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,5,A
353-U1443B-30X-6-A,0.0,60.0,227.2,227.8,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,6,A
353-U1443B-30X-CC-A,0.0,36.0,227.8,228.16,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,CC,A
353-U1443B-31X-1-A,0.0,150.0,229.4,230.9,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,1,A
353-U1443B-31X-2-A,0.0,150.0,230.9,232.4,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,2,A
353-U1443B-31X-3-A,0.0,150.0,232.4,233.9,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,3,A
353-U1443B-31X-4-A,0.0,150.0,233.9,235.4,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,4,A
353-U1443B-31X-5-A,0.0,122.0,235.4,236.62,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,5,A
353-U1443B-31X-6-A,0.0,76.0,236.62,237.38,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,6,A
353-U1443B-31X-CC-A,0.0,27.0,237.38,237.65,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,"One or two, small chert/porcellanite fragments in the section.",,,,353,U1443,B,31,X,CC,A
353-U1443B-32X-1-A,0.0,150.0,239.1,240.6,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,1,A
353-U1443B-32X-2-A,0.0,150.0,240.6,242.1,,,nannofossil chalk,with foraminifers,nannofossil chalk,nannofossil chalk with foraminifers,nannofossil chalk with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,2,A
353-U1443B-32X-3-A,0.0,150.0,242.1,243.6,,,nannofossil chalk,with authigenic carbonate,nannofossil chalk,nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,white,10YR 8.5/2 (very pale brown),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,3,A
353-U1443B-32X-4-A,0.0,150.0,243.6,245.1,,,nannofossil chalk,with authigenic carbonate,nannofossil chalk,nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,white,10YR 8.5/2 (very pale brown),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,4,A
353-U1443B-32X-5-A,0.0,150.0,245.1,246.6,,,nannofossil chalk,with authigenic carbonate,nannofossil chalk,nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,white,10YR 8.5/2 (very pale brown),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,5,A
353-U1443B-32X-6-A,0.0,91.0,246.6,247.51,,,nannofossil chalk,with authigenic carbonate,nannofossil chalk,nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,white,10YR 8.5/2 (very pale brown),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,6,A
353-U1443B-32X-CC-A,0.0,34.0,247.51,247.85,,,nannofossil chalk,with authigenic carbonate,nannofossil chalk,nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,white,10YR 8.5/2 (very pale brown),,,,,non-graded,,,,,,,,Few visible black dots,,,,353,U1443,B,32,X,CC,A
353-U1443B-33X-1-A,0.0,96.0,248.8,249.76,,authigenic carbonate rich,nannofossil chalk,,authigenic carbonate rich nannofossil chalk,authigenic carbonate rich nannofossil chalk,nannofossil chalk,,light gray,10YR 8/1 (white),,,,,non-graded,,,,mottling,,zeolite,,Distinct color difference from orangish to brownish white/light gray in this core from previous. More visible mottling features (with darker gray sediment) observed. Eocene hiatus (?),,,,353,U1443,B,33,X,1,A
353-U1443B-33X-CC-A,0.0,24.0,249.76,250.0,,authigenic carbonate rich,nannofossil chalk,,authigenic carbonate rich nannofossil chalk,authigenic carbonate rich nannofossil chalk,nannofossil chalk,,light gray,10YR 8/1 (white),gradational,bioturbated,,,non-graded,,,,mottling,,zeolite,,,,,,353,U1443,B,33,X,CC,A
353-U1443B-33X-CC-A,24.0,30.0,250.0,250.06,,authigenic carbonate rich,nannofossil chalk,,authigenic carbonate rich nannofossil chalk,authigenic carbonate rich nannofossil chalk,nannofossil chalk,,brown,5YR 6/4 (light reddish brown),irregular,bioturbated,,,non-graded,,,,mottling,,zeolite,,Distinct color difference (brownish) from rest of this CC section and previous section.,,,,353,U1443,B,33,X,CC,A
353-U1443B-33X-CC-A,30.0,43.0,250.06,250.19,,authigenic carbonate rich,nannofossil chalk,,authigenic carbonate rich nannofossil chalk,authigenic carbonate rich nannofossil chalk,nannofossil chalk,,light gray,10YR 8/1 (white),,,,,non-graded,,,,mottling,,zeolite,,,,,,353,U1443,B,33,X,CC,A
353-U1443B-34X-1-A,0.0,150.0,258.5,260.0,,authigenic carbonate rich,nannofossil chalk,,authigenic carbonate rich nannofossil chalk,authigenic carbonate rich nannofossil chalk,nannofossil chalk,,light gray,10YR 8/1 (white),,,,,non-graded,,,,mottling,,zeolite,,Bits of chert fragments noticeable,,,,353,U1443,B,34,X,1,A
353-U1443B-34X-2-A,0.0,150.0,260.0,261.5,,authigenic carbonate rich,nannofossil chalk,,authigenic carbonate rich nannofossil chalk,authigenic carbonate rich nannofossil chalk,nannofossil chalk,,light gray,10YR 8/1 (white),,,,,non-graded,,,,mottling,,zeolite,,Color gradation from coffee-light brown (10 YR 8/2) back to paler colors (10YR 8/1). Bits of chert fragments noticeable.,,,,353,U1443,B,34,X,2,A
353-U1443B-34X-3-A,0.0,150.0,261.5,263.0,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,,,,,353,U1443,B,34,X,3,A
353-U1443B-34X-4-A,0.0,150.0,263.0,264.5,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Bits of chert fragments noticeable,,,,353,U1443,B,34,X,4,A
353-U1443B-34X-5-A,0.0,150.0,264.5,266.0,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Bits of chert fragments noticeable,,,,353,U1443,B,34,X,5,A
353-U1443B-34X-6-A,0.0,101.0,266.0,267.01,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Bits of chert fragments noticeable,,,,353,U1443,B,34,X,6,A
353-U1443B-34X-7-A,0.0,93.0,267.01,267.94,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Bits of chert fragments noticeable,,,,353,U1443,B,34,X,7,A
353-U1443B-34X-CC-A,0.0,15.0,267.94,268.09,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Bits of chert fragments noticeable,,,,353,U1443,B,34,X,CC,A
353-U1443B-35X-1-A,0.0,150.0,268.2,269.7,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,1,A
353-U1443B-35X-2-A,0.0,150.0,269.7,271.2,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,2,A
353-U1443B-35X-3-A,0.0,150.0,271.2,272.7,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,3,A
353-U1443B-35X-4-A,0.0,150.0,272.7,274.2,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,4,A
353-U1443B-35X-5-A,0.0,150.0,274.2,275.7,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,5,A
353-U1443B-35X-6-A,0.0,121.0,275.7,276.91,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,6,A
353-U1443B-35X-7-A,0.0,69.0,276.91,277.6,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,7,A
353-U1443B-35X-CC-A,0.0,24.0,277.6,277.84,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,zeolite,,Mottling is with paler and darker gray material. Bits of chert are visible.,,,,353,U1443,B,35,X,CC,A
353-U1443B-36X-1-A,0.0,150.0,277.9,279.4,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs and chert fragments observed.,,,,353,U1443,B,36,X,1,A
353-U1443B-36X-2-A,0.0,150.0,279.4,280.9,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs observed.,,,,353,U1443,B,36,X,2,A
353-U1443B-36X-3-A,0.0,114.0,280.9,282.04,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs observed.,,,,353,U1443,B,36,X,3,A
353-U1443B-36X-3-A,114.0,118.0,282.04,282.08,,,chert,,chert,chert,chert,,,5YR 4/2 (dark reddish gray),,,,,non-graded,,,,mottling,,,,Fragmented chert layer that is ground into coarse sand which contains nodules,,,,353,U1443,B,36,X,3,A
353-U1443B-36X-3-A,118.0,150.0,282.08,282.4,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs observed.,,,,353,U1443,B,36,X,3,A
353-U1443B-36X-4-A,0.0,150.0,282.4,283.9,,clayey,nannofossil chalk,,clayey nannofossil chalk,clayey nannofossil chalk,nannofossil chalk,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs observed.,,,,353,U1443,B,36,X,4,A
353-U1443B-36X-5-A,0.0,150.0,283.9,285.4,,clayey,nannofossil chalk,,clayey nannofossil chalk,clayey nannofossil chalk,nannofossil chalk,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs observed.,,,,353,U1443,B,36,X,5,A
353-U1443B-36X-6-A,0.0,97.0,285.4,286.37,,clayey,nannofossil chalk,,clayey nannofossil chalk,clayey nannofossil chalk,nannofossil chalk,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Some blackish blebs observed.,,,,353,U1443,B,36,X,6,A
353-U1443B-36X-CC-A,0.0,30.0,286.37,286.67,,clayey,nannofossil chalk,,clayey nannofossil chalk,clayey nannofossil chalk,nannofossil chalk,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling is with paler gray sediment (WHITE 7.5 YR 9/2). Contains chert fragments towards bottom portion. Some blackish blebs observed as well.,,,,353,U1443,B,36,X,CC,A
353-U1443B-37X-1-A,0.0,150.0,287.6,289.1,,clayey,nannofossil chalk,,clayey nannofossil chalk,clayey nannofossil chalk,nannofossil chalk,,light gray,10YR 8/2 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling with paler gray and darker gray sediment observed. Slight color gradation towards darker shade of brownish gray (10YR 7/2) from the top to the bottom of this section.,,,,353,U1443,B,37,X,1,A
353-U1443B-37X-2-A,0.0,150.0,289.1,290.6,,clayey,nannofossil chalk,,clayey nannofossil chalk,clayey nannofossil chalk,nannofossil chalk,,light gray,10YR 7/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling with paler gray and darker gray sediment observed.,,,,353,U1443,B,37,X,2,A
353-U1443B-37X-3-A,0.0,150.0,290.6,292.1,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 7/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling with paler gray and darker gray sediment observed.,,,,353,U1443,B,37,X,3,A
353-U1443B-37X-4-A,0.0,150.0,292.1,293.6,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 7/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Mottling with paler gray and darker gray sediment observed.,,,,353,U1443,B,37,X,4,A
353-U1443B-37X-5-A,0.0,150.0,293.6,295.1,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 7/3 (very pale brown),,,,,non-graded,,,,burrows,,,,Mottling with paler gray and darker gray sediment observed.,,,,353,U1443,B,37,X,5,A
353-U1443B-37X-6-A,0.0,66.0,295.1,295.76,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,10YR 7/3 (very pale brown),gradational,bioturbated,,,non-graded,,,,burrows,,,,Burrows and mottling with darker gray sediment observed. These increase in frequency compared to previous sections.,,,,353,U1443,B,37,X,6,A
353-U1443B-37X-6-A,66.0,79.0,295.76,295.89,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Pale gray and darker gray color banding observed.,,,,353,U1443,B,37,X,6,A
353-U1443B-37X-CC-A,0.0,33.0,295.89,296.22,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,light gray,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,color banding,,,,Pale gray and darker gray color banding observed along with mottling.,,,,353,U1443,B,37,X,CC,A
353-U1443B-38X-1-A,0.0,136.0,297.3,298.66,,clayey,nannofossil chalk,with authigenic carbonate,clayey nannofossil chalk,clayey nannofossil chalk with authigenic carbonate,nannofossil chalk with authigenic carbonate,,brown,7.5YR 8.5/2 (pinkish white),bioturbated,bioturbated,,,non-graded,,,,color banding,,,,Pale gray and darker gray (ash ?) color banding observed along with mottling.,,,,353,U1443,B,38,X,1,A
353-U1443B-38X-1-A,136.0,150.0,298.66,298.8,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows.,,,,353,U1443,B,38,X,1,A
353-U1443B-38X-2-A,0.0,150.0,298.8,300.3,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows.,,,,353,U1443,B,38,X,2,A
353-U1443B-38X-3-A,0.0,150.0,300.3,301.8,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows. Shell fragments at 111 and 133.5 cm.,,,,353,U1443,B,38,X,3,A
353-U1443B-38X-4-A,0.0,150.0,301.8,303.3,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows. Shell fragments at 92.5 cm.,,,,353,U1443,B,38,X,4,A
353-U1443B-38X-5-A,0.0,150.0,303.3,304.8,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows including Chondrites between 27 and 48 cm. Shell fragments at 106-106.5 and 129-129.5 cm. Some black dots between 145 and 147.5 cm.,,,,353,U1443,B,38,X,5,A
353-U1443B-38X-6-A,0.0,141.0,304.8,306.21,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows. Some black dots between 81 and 85 cm.,,,,353,U1443,B,38,X,6,A
353-U1443B-38X-7-A,0.0,62.0,306.21,306.83,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows.,,,,353,U1443,B,38,X,7,A
353-U1443B-38X-CC-A,0.0,42.0,306.83,307.25,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows.,,,,353,U1443,B,38,X,CC,A
353-U1443B-39X-1-A,0.0,150.0,307.0,308.5,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows. Some black nodules between 31 and 48 cm. Some black dots along the section.,,,,353,U1443,B,39,X,1,A
353-U1443B-39X-2-A,0.0,37.0,308.5,308.87,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),bioturbated,bioturbated,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows.,,,,353,U1443,B,39,X,2,A
353-U1443B-39X-2-A,37.0,150.0,308.87,310.0,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,white,10YR 9/1 (white),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9.5/1) to more white (7.5YR 9/2) with burrows.,,,,353,U1443,B,39,X,2,A
353-U1443B-39X-3-A,0.0,5.0,310.0,310.05,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,white,10YR 9/1 (white),,,,,non-graded,,,,mottling,,,,Faint color variations from pale yellowish pink (7.5YR 9.5/1) to more white (7.5YR 9/2) with burrows.,,,,353,U1443,B,39,X,3,A
353-U1443B-39X-3-A,5.0,150.0,310.05,311.5,,clayey,calcareous chalk,with nannofossils,clayey calcareous chalk,clayey calcareous chalk with nannofossils,calcareous chalk with nannofossils,,brown,7.5YR 9/2 (pale yellowish pink),,,,,non-graded,,,,mottling,,,,"Faint color variations from pale yellowish pink (7.5YR 9/2) to more white (7.5YR 9.5/1) with burrows. Starting from 100 cm, few faint greenish bands (glauconite) appear. Some greenish glauconite nodules between 107 and 111 cm.",,,,353,U1443,B,39,X,3,A
